route_id,path_id,path_type,direction,seq,sid,sname,sid2
*531,604.0,main,go,0,4687.0,สะแกงาม,3853.0
*531,604.0,main,go,1,3853.0,พระราม 2 ซอย 66,4716.0
*531,604.0,main,go,2,4716.0,เคหะธนบุรี(บิ๊กซีการเคหะพระราม2),4688.0
*531,604.0,main,go,3,4688.0,โรงพยาบาลพระราม 2,4689.0
*531,604.0,main,go,4,4689.0,การเคหะแห่งชาติบางขุนเทียน,4690.0
*531,604.0,main,go,5,4690.0,แยกหัวกระบือ,4691.0
*531,604.0,main,go,6,4691.0,สำนักงานเขตบางขุนเทียน,4693.0
*531,604.0,main,go,7,4693.0,เซ็นทรัลพระราม 2,4694.0
*531,604.0,main,go,8,4694.0,วัดกำแพง(ถนนพระราม2ขาเข้า),4695.0
*531,604.0,main,go,9,4695.0,ศาลเจ้าแม่งู,4696.0
*531,604.0,main,go,10,4696.0,วัดกก,4697.0
*531,604.0,main,go,11,4697.0,สถานีตำรวจบางมด,4700.0
*531,604.0,main,go,12,4700.0,สมาคมฮินแหน่นแห่งประเทศไทย,4699.0
*531,604.0,main,go,13,4699.0,ธนาคารอาคารสงเคราะห์,4642.0
*531,604.0,main,go,14,4642.0,วัดสีสุก,4701.0
*531,604.0,main,go,15,4701.0,จันทร์พริ้ง,4702.0
*531,604.0,main,go,16,4702.0,ศูนย์โตโยต้า(ตรงข้ามซอยวัดพุทธบูชา),4703.0
*531,604.0,main,go,17,4703.0,โรงพยาบาลบางปะกอก9อินเตอร์เนชั่นแนล,4704.0
*531,604.0,main,go,18,4704.0,โพธิ์ทอง(ใต้ทางด่วนด่านดาวคะนอง),4705.0
*531,604.0,main,go,19,4705.0,ตรงข้ามสำนักงานเขตจอมทอง,3674.0
*531,604.0,main,go,20,3674.0,บางปะแก้วซอยสุขสวัสดิ์,3675.0
*531,604.0,main,go,21,3675.0,วัดนาคนิมิตร,3676.0
*531,604.0,main,go,22,3676.0,ซอยปลั่ง,3677.0
*531,604.0,main,go,23,3677.0,ตลาดดาวคะนอง,3678.0
*531,604.0,main,go,24,3678.0,บิ๊กซีดาวคะนอง,4940.0
*531,604.0,main,go,25,4940.0,โรงเรียนแสงทองโทรทัศน์,3681.0
*531,604.0,main,go,26,3681.0,แยกมไหสวรรย์,4692.0
*531,604.0,main,go,27,4692.0,ซอยรัชดาภิเษก 5,3682.0
*531,604.0,main,go,28,3682.0,ธนาคารธนชาต,3683.0
*531,604.0,main,go,29,3683.0,ตรงข้ามเดอะมอลล์ท่าพระ,3684.0
*531,604.0,main,go,30,3684.0,โรงพยาบาลท่าพระ,4681.0
*531,604.0,main,go,31,4681.0,ใต้สะพานทางรถไฟตลาดพลู,3685.0
*531,604.0,main,go,32,3685.0,แยกท่าพระตรงข้ามโรงเรียนประสาทวิทยาอนุชน,3955.0
*531,604.0,main,go,33,3955.0,สถานีตำรวจบางกอกใหญ่(ซอยคริสตจักร),4715.0
*531,604.0,main,go,34,4715.0,ซอยจรัญสนิทวงค์ 1,3956.0
*531,604.0,main,go,35,3956.0,โรงเรียนเสสะเวชวิทยา,3957.0
*531,604.0,main,go,36,3957.0,วิทยาลัยพาณิชยการธนบุรี,3958.0
*531,604.0,main,go,37,3958.0,วัดบางเสาธง,3959.0
*531,604.0,main,go,38,3959.0,ตรงข้ามการไฟฟ้าย่อยคลองมอญ,3960.0
*531,604.0,main,go,39,3960.0,ซอยบุบผาสวรรค์,3961.0
*531,604.0,main,go,40,3961.0,ศูนย์การค้านครหลวง,2863.0
*531,604.0,main,go,41,2863.0,สามแยกไฟฉาย,2864.0
*531,604.0,main,go,42,2864.0,ซอยสุดสาคร,2866.0
*531,604.0,main,go,43,2866.0,พรานนกสัตวแพทย์,2867.0
*531,604.0,main,go,44,2867.0,วัดวิเศษการ,387.0
*531,604.0,main,go,45,387.0,ตรงข้ามโรงพยาบาลศิริราช,2396.0
*531,604.0,main,go,46,2396.0,ซอยอรุณอัมรินทร์ 39,2397.0
*531,604.0,main,go,47,2397.0,ซอยอรุณอัมรินทร์ 41,2303.0
*531,604.0,main,go,48,2303.0,ตรงข้ามพาต้าปิ่นเกล้า,2304.0
*531,604.0,main,go,49,2304.0,แยกบรมราชชนนี,2376.0
*531,604.0,main,go,50,2376.0,เทสโกโลตัสปิ่นเกล้า,384.0
*531,604.0,main,go,51,384.0,เซ็นทรัลปิ่นเกล้า,2305.0
*531,604.0,main,go,52,2305.0,ตรงข้ามคอนโดลุมพินีปิ่นเกล้า,2306.0
*531,604.0,main,go,53,2306.0,รพ.เจ้าพระยา,2307.0
*531,604.0,main,go,54,2307.0,โรงพยาบาล หู ตา คอ จมูก  ก่อนถึงสายใต้ปิ่นเกล้า,5135.0
*531,604.0,main,go,55,5135.0,สถานีขนส่งผู้โดยสารกรุงเทพฯ(สายใต้เก่า),2308.0
*531,604.0,main,go,56,2308.0,ซอยบรมราชชนนี 35 ชัยพฤกษ์ (ขาออก),2309.0
*531,604.0,main,go,57,2309.0,ศูนย์มานุษยวิทยาสิรินธร ซอยบรมราชชนนี 45,2310.0
*531,604.0,main,go,58,2310.0,ซีด้าร์แมนชั่น,4949.0
*531,604.0,main,go,59,4949.0,อู่รถเมล์ บ.ออนชอร์,2311.0
*531,604.0,main,go,60,2311.0,สน.ตลิ่งชัน,2312.0
*531,604.0,main,go,61,2312.0,ต่างระดับราชพฤกษ์-บรมราชชนนี,2285.0
*531,604.0,main,go,62,2285.0,ซอยบรมราชชนนี 46,2313.0
*531,604.0,main,go,63,2313.0,ศาลแขวงดุสิต,2314.0
*531,604.0,main,go,64,2314.0,สำนักงานอัยการจังหวัดตลิ่งชัน,2315.0
*531,604.0,main,go,65,2315.0,โรงเรียนโพธิสาร(ซอยวัดมะกอก),2316.0
*531,604.0,main,go,66,2316.0,หมู่บ้านเปี่ยมรัก,2317.0
*531,604.0,main,go,67,2317.0,สถานีขนส่งสายใต้ใหม่(ตลิ่งชัน),5429.0
*531,604.0,main,go,68,5429.0,สถานีขนส่งสายใต้ใหม่(ตลิ่งชัน),2868.0
*531,604.0,main,go,69,2868.0,ถนนอัศวพิเชษฐ์,2869.0
*531,604.0,main,go,70,2869.0,สถาบันเนติบัณฑิตยสภา,2870.0
*531,604.0,main,go,71,2870.0,ธนาคารกรุงศรีอยุธยา(ถนนกาญจนาภิเษก),2871.0
*531,604.0,main,go,72,2871.0,ตรงข้ามซอยทวีวัฒนา-กาญจนาภิเษก,2872.0
*531,604.0,main,go,73,2872.0,สำนักงานสนามกองรังวัดและจัดกรรมสิทธิ์ที่ดิน,2873.0
*531,604.0,main,go,74,2873.0,ริมคลอง,2874.0
*531,604.0,main,go,75,2874.0,ตรงข้ามบริษัทขนส่ง,2875.0
*531,604.0,main,go,76,2875.0,ตรงข้ามหมู่บ้านนันทวัน,2876.0
*531,604.0,main,go,77,2876.0,ปั๊มน้ำมันปิโตรนัสมาเก็ตติ้ง,2877.0
*531,604.0,main,go,78,2877.0,หมู่บ้านร่ำรวยนิเวศร์ 2,2878.0
*531,604.0,main,go,79,2878.0,ตรงข้ามโรงเรียนพัฒนาช่างเทคนิคยานยนต์,2879.0
*531,604.0,main,go,80,2879.0,หมู่บ้านศุภวรรณ,2880.0
*531,604.0,main,go,81,2880.0,เดอะมอลล์บางแค(ฝั่งวงแหวน),1514.0
*531,604.0,main,go,82,1514.0,นาวีเจริญทรัพย์,1515.0
*531,604.0,main,go,83,1515.0,ปั๊มคาลเท็กซ์กาญจนาภิเษก,1516.0
*531,604.0,main,go,84,1516.0,โชว์รูมรถนำเข้าถนนกาญจนาภิเษก,1517.0
*531,604.0,main,go,85,1517.0,ตรงข้ามวงแหวนเซ็นเตอร์,1518.0
*531,604.0,main,go,86,1518.0,สนามกอล์ฟนที,1519.0
*531,604.0,main,go,87,1519.0,แม็คโครบางบอน,1520.0
*531,604.0,main,go,88,1520.0,หมู่บ้านบางบอนวิลล์okshopสาขาบางบอน,1521.0
*531,604.0,main,go,89,1521.0,ปั๊มน้ำมันปตท.กาญจนาภิเษก,3469.0
*531,604.0,main,go,90,3469.0,โรงพยาบาลบางกอก8อินเตอร์เนชั่นแนล,1522.0
*531,604.0,main,go,91,1522.0,ปั๊มแก๊ส LPG,1523.0
*531,604.0,main,go,92,1523.0,ตรงข้ามหมู่บ้านเพชรวงแหวน,1523.0
1,0.0,main,go,0,1557.0,ตรงข้ามโรงเรียนเสริมปัญญา ตรงข้ามโรงเรียนอัสราฟียะฮ์,3604.0
1,0.0,main,go,1,3604.0,วัดลาดบัวขาว,3605.0
1,0.0,main,go,2,3605.0,วัดพระยาไกร,1558.0
1,0.0,main,go,3,1558.0,เอเชียทีคเดอะรีเวอร์ฟร้อนท์,3606.0
1,0.0,main,go,4,3606.0,วัดราชสิงขร,1559.0
1,0.0,main,go,5,1559.0,โรงแรมแม่น้ำรามาดาพลาซา พนาสิริ,3596.0
1,0.0,main,go,6,3596.0,บริษัทเอเชียติ๊ก(ถนนเจริญกรุงขาออก),3607.0
1,0.0,main,go,7,3607.0,บริษัทเอเชียติ๊ก(ถนนเจริญกรุงขาเขา),4336.0
1,0.0,main,go,8,4336.0,ตรงข้ามบ้านใหม่,3609.0
1,0.0,main,go,9,3609.0,สำนักงานไปรษณีย์วัดพระยาไกร ตรงข้ามมัสยิดบาหยัน,1560.0
1,0.0,main,go,10,1560.0,องค์การสะพานปลา,3610.0
1,0.0,main,go,11,3610.0,สะพานปลา,3611.0
1,0.0,main,go,12,3611.0,วัดสุทธิ,3612.0
1,0.0,main,go,13,3612.0,โรงเรียนสตรีศรีสุริโยทัย กรมอู่ทหารเรือ,3613.0
1,0.0,main,go,14,3613.0,วัดยานนาวา,3589.0
1,0.0,main,go,15,3589.0,ตรงข้ามโรบินสันบางรัก,3614.0
1,0.0,main,go,16,3614.0,โรบินสันบางรัก,3615.0
1,0.0,main,go,17,3615.0,โรงเรียนอัสสัมชัญ,1906.0
1,0.0,main,go,18,1906.0,อาคารเกียรตินาคิน,3616.0
1,0.0,main,go,19,3616.0,ตลาดน้อย,3617.0
1,0.0,main,go,20,3617.0,แยกทรงวาด,3618.0
1,0.0,main,go,21,3618.0,โรงพยาบาลเทียนฟ้ามูลนิธิ,4750.0
1,0.0,main,go,22,4750.0,แยกเฉลิมบุรี,3619.0
1,0.0,main,go,23,3619.0,ตลาดเก่าเยาวราช,3620.0
1,0.0,main,go,24,3620.0,วัดตึก,2040.0
1,0.0,main,go,25,2040.0,สำเพ็ง-พาหุรัด,2043.0
1,0.0,main,go,26,2043.0,พาหุรัด(อินเดียเอ็มโพเรียม),1396.0
1,0.0,main,go,27,1396.0,พาหุรัด(ไชน่าเวิลด์),3621.0
1,0.0,main,go,28,3621.0,เฉลิมกรุง,3622.0
1,0.0,main,go,29,3622.0,จราจรกลาง,3623.0
1,0.0,main,go,30,3623.0,หน่วยบัญชาการรักษาดินแดน,1012.0
1,0.0,main,go,31,1012.0,พระบรมมหาราชวัง,2300.0
1,0.0,main,go,32,2300.0,สนามหลวง(ตรงข้ามศาลฎีกา) ป้ายที่ 1,2301.0
1,0.0,main,go,33,2301.0,สนามหลวง(ตรงข้ามศาลฎีกา) ป้ายที่2,2373.0
1,0.0,main,go,34,2373.0,สนามหลวง(ตรงข้ามม.ธรรมศาสตร์),2374.0
1,0.0,main,go,35,2374.0,สนามหลวง(ตรงข้ามวัดมหาธาตุ),551.0
1,0.0,main,go,36,551.0,ท่าช้าง,1297.0
1,0.0,main,go,37,1297.0,ตรงข้ามสวนนาคราภิรมย์,3624.0
1,0.0,main,go,38,3624.0,วัดโพธิ์ท่าเตียน,549.0
1,0.0,main,go,39,549.0,สวนนาคราภิรมย์,550.0
1,0.0,main,go,40,550.0,ท่าราชวรดิษฐ์,552.0
1,0.0,main,go,41,552.0,กระทรวงกลาโหม,363.0
1,0.0,main,go,42,363.0,วังสราญรมย์,3578.0
1,0.0,main,go,43,3578.0,ตรงข้ามจราจรกลาง,3579.0
1,0.0,main,go,44,3579.0,ตรงข้ามเฉลิมกรุง,3580.0
1,0.0,main,go,45,3580.0,สินดำรงค์,4360.0
1,0.0,main,go,46,4360.0,วัดชัยชนะสงคราม(วัดตึก),3581.0
1,0.0,main,go,47,3581.0,คลองถม(ฝั่งเจริญกรุง),4429.0
1,0.0,main,go,48,4429.0,โรงพยาบาลกว๋องสิวมูลนิธิ,4960.0
1,0.0,main,go,49,4960.0,วงเวียนโอเดียน,4961.0
1,0.0,main,go,50,4961.0,ถนนข้าวหลาม,3582.0
1,0.0,main,go,51,3582.0,แยกหัวลำโพง,4338.0
1,0.0,main,go,52,4338.0,วัดมหาพฤฒาราม,3583.0
1,0.0,main,go,53,3583.0,ซอยวัดมหาพฤฒาราม,3584.0
1,0.0,main,go,54,3584.0,วัดแก้วแจ่มฟ้า,3585.0
1,0.0,main,go,55,3585.0,ซอยสองพระ,3586.0
1,0.0,main,go,56,3586.0,สถานีตำรวจบางรัก,3587.0
1,0.0,main,go,57,3587.0,องค์การโทรศัพท์,3588.0
1,0.0,main,go,58,3588.0,โรงแรมโอเรียลเต็ล,3590.0
1,0.0,main,go,59,3590.0,ตรงข้ามวัดยานนาวา,3591.0
1,0.0,main,go,60,3591.0,มหาวิทยาลัยเทคโนโลยีราชมงคลกรุงเทพ,3592.0
1,0.0,main,go,61,3592.0,วัดสุทธิ,397.0
1,0.0,main,go,62,397.0,โรงเรียนศิลปวัฒนา,3593.0
1,0.0,main,go,63,3593.0,ตรงข้ามองค์การสะพานปลา,3594.0
1,0.0,main,go,64,3594.0,ตรอกบาหยัน,3608.0
1,0.0,main,go,65,3608.0,โรงแรมแม่น้ำ,3595.0
1,0.0,main,go,66,3595.0,ตรงข้ามโรงแรมแม่น้ำรามาดาพลาซา พนาสิริ,3597.0
1,0.0,main,go,67,3597.0,ตรงข้ามวัดราชสิงขร,3598.0
1,0.0,main,go,68,3598.0,ซอยเจริญกรุง 93 ตรงข้ามเอเชียทีค,2060.0
1,0.0,main,go,69,2060.0,ซอยเจริญกรุง 99 สถานีตำรวจนครบาลวัดพระยาไกร,3599.0
1,0.0,main,go,70,3599.0,สถานีตำรวจวัดพระยาไกร,3600.0
1,0.0,main,go,71,3600.0,ตรงข้ามวัดลาดบัวขาว,1585.0
1,0.0,main,go,72,1585.0,โรงเรียนเสริมปัญญา,3601.0
1,0.0,main,go,73,3601.0,ตลาดบางคอแหลม,3601.0
1-13,0.0,main,go,0,1589.0,กรมทหารปืนใหญ่ต่อสู่อากาศยานที่1,1590.0
1-13,0.0,main,go,1,1590.0,ตรงข้ามการสื่อสารโทรคมนาคมหลักสี่,1591.0
1-13,0.0,main,go,2,1591.0,ตรงข้ามTOTสำนักงานใหญ่,1592.0
1-13,0.0,main,go,3,1592.0,ธนาคารไทยพาณิชย์แจ้งวัฒนะ,1593.0
1-13,0.0,main,go,4,1593.0,โรงเรียนเจริญผล,1594.0
1-13,0.0,main,go,5,1594.0,จัสโก้แจ้งวัฒนะ ตรงข้ามมหาวิทยาลัยราชภัฏพระนคร,1595.0
1-13,0.0,main,go,6,1595.0,ตรงข้ามโรงเรียนสาธิตวัดพระศรีมหาธาตุ,5604.0
1-13,0.0,main,go,7,5604.0,อนุสาวรีย์พิทักษ์รัฐธรรมนูญ (หลักสี่),3882.0
1-13,0.0,main,go,8,3882.0,การไฟฟ้าบางเขน กรมทหารราบที่11(ประตู1),3883.0
1-13,0.0,main,go,9,3883.0,ตรงข้ามอู่บางเขน,3884.0
1-13,0.0,main,go,10,3884.0,ตรงข้ามซอยพหลโยธิน 51,3885.0
1-13,0.0,main,go,11,3885.0,กรมทหารราบที่11(ประตู2),3886.0
1-13,0.0,main,go,12,3886.0,กรมทหารราบที่11(ประตู3),3887.0
1-13,0.0,main,go,13,3887.0,วัดบางบัว,3888.0
1-13,0.0,main,go,14,3888.0,มหาวิทยาลัยศรีปทุม,3889.0
1-13,0.0,main,go,15,3889.0,โรงเรียนสารวิทยา,3890.0
1-13,0.0,main,go,16,3890.0,กรมวิทยาศาสตร์ทหารบก,3110.0
1-13,0.0,main,go,17,3110.0,โรงแรมมารวย,3891.0
1-13,0.0,main,go,18,3891.0,ธนาคารเพื่อการเกษตรและสหกรณ์การเกษตร (สำนักงานใหญ่),3892.0
1-13,0.0,main,go,19,3892.0,ตรงข้ามมหาวิทยาลัยเกษตรศาสตร์(ฝั่งพหลโยธิน),3803.0
1-13,0.0,main,go,20,3803.0,แยกเกษตร(พหลโยธิน34/2),3804.0
1-13,0.0,main,go,21,3804.0,โรงพยาบาลเมโย,3805.0
1-13,0.0,main,go,22,3805.0,ลุมพินี เพลส รัชโยธิน,3806.0
1-13,0.0,main,go,23,3806.0,ตรงข้ามเมเจอร์รัชโยธิน,4242.0
1-13,0.0,main,go,24,4242.0,ตรงข้ามสถานีตำรวจพหลโยธิน,2379.0
1-13,0.0,main,go,25,2379.0,ตรงข้ามรัชดาหินอ่อน,4243.0
1-13,0.0,main,go,26,4243.0,ซอยเสือใหญ่,4244.0
1-13,0.0,main,go,27,4244.0,มหาวิทยาลัยราชภัฏจันทรเกษม,4245.0
1-13,0.0,main,go,28,4245.0,กรมส่งเสริมการค้าระหว่างประเทศ,2663.0
1-13,0.0,main,go,29,2663.0,แยกห้วยขวาง,3533.0
1-13,0.0,main,go,30,3533.0,แยกลาดพร้าว-รัชดา(ซอยลาดพร้าว 25),3534.0
1-13,0.0,main,go,31,3534.0,ซอยลาดพร้าว 31 ตรงข้ามซอยลาดพร้าว 40,3535.0
1-13,0.0,main,go,32,3535.0,ซอยลาดพร้าว 35,3536.0
1-13,0.0,main,go,33,3536.0,ซอยภาวนาลาดพร้าว 41,3537.0
1-13,0.0,main,go,34,3537.0,ซอยลาดพร้าว 41/1,3538.0
1-13,0.0,main,go,35,3538.0,ตรงข้ามโรงเรียนพิบูลย์อุปถัมภ์,3539.0
1-13,0.0,main,go,36,3539.0,ลาดพร้าวสะพาน 2,3540.0
1-13,0.0,main,go,37,3540.0,สถานีตำรวจโชคชัย,3541.0
1-13,0.0,main,go,38,3541.0,โชคชัย 4,3542.0
1-13,0.0,main,go,39,3542.0,ตรงข้ามโรงเรียนถนอมพิศ,3543.0
1-13,0.0,main,go,40,3543.0,ศึกษาภัณฑ์ลาดพร้าว,3544.0
1-13,0.0,main,go,41,3544.0,ไปรษณีย์ลาดพร้าว,3545.0
1-13,0.0,main,go,42,3545.0,ซอยลาดพร้าว 67 ตรงข้ามซอยลาดพร้าว 80,3546.0
1-13,0.0,main,go,43,3546.0,ตรงข้ามแกรนด์วิลเลจ,1720.0
1-13,0.0,main,go,44,1720.0,ใต้ทางด่วนลาดพร้าว 71,5396.0
1-13,0.0,main,go,45,5396.0,ร้านอุดมเฟอร์นิเจอร์,1707.0
1-13,0.0,main,go,46,1707.0,สปานวดแผนไทย,5379.0
1-13,0.0,main,go,47,5379.0,หมู่บ้านบ้านกลางเมือง,1708.0
1-13,0.0,main,go,48,1708.0,ทาว์อินทาว์,1709.0
1-13,0.0,main,go,49,1709.0,เดอวิลเลจอินทาวส์,1350.0
1-13,0.0,main,go,50,1350.0,ร้านอาหารบ้านต้นซุง,1710.0
1-13,0.0,main,go,51,1710.0,SC ปาร์ค,1351.0
1-13,0.0,main,go,52,1351.0,ศรีวรา,1352.0
1-13,0.0,main,go,53,1352.0,บริษัทหินอ่อน (ถนนประชาอุทิศขาออก),1353.0
1-13,0.0,main,go,54,1353.0,ชุมชนทรัพย์สินใหม่,1336.0
1-13,0.0,main,go,55,1336.0,วิทยาลัยอินทราชัย,1354.0
1-13,0.0,main,go,56,1354.0,ตรงข้ามซอยเทพลีลา 8,1355.0
1-13,0.0,main,go,57,1355.0,ตรงข้ามซอยเทพลีลา 2,4014.0
1-13,0.0,main,go,58,4014.0,อาคารเศรษฐศาตร์มหาวิทยาลัยรามคำแหง,4015.0
1-13,0.0,main,go,59,4015.0,ซอยรามคำแหง 20(หมู่บ้านเสรี)ตรงข้ามบิ๊กซีราม,4016.0
1-13,0.0,main,go,60,4016.0,เดอะมอลล์รามคำแหง 2,4017.0
1-13,0.0,main,go,61,4017.0,ตรงข้ามฟู้ดแลนด์ เพอร์เฟคเพลส,1614.0
1-13,0.0,main,go,62,1614.0,แยกถนนพระราม 9,4083.0
1-13,1.0,main,back,0,4083.0,ยูเอ็มทาวน์เวอร์คลองตัน,3183.0
1-13,1.0,main,back,1,3183.0,โรงแรมนาซ่าเวกัส,4084.0
1-13,1.0,main,back,2,4084.0,การไฟฟ้าย่อยบางกะปิ,4085.0
1-13,1.0,main,back,3,4085.0,โรงพยาบาลแพทย์ปัญญา(ซอยรามคำแหง5),4086.0
1-13,1.0,main,back,4,4086.0,ฟู้ดแลนด์ เพอร์เฟคเพลส(รามคำแหง7),4087.0
1-13,1.0,main,back,5,4087.0,โรงเรียนอนุบาลใจทิพย์ เดอะมอลล์รามคำแหง 3,4088.0
1-13,1.0,main,back,6,4088.0,บิ๊กซีราม หมู่บ้านเสรี,4089.0
1-13,1.0,main,back,7,4089.0,เมเจอร์รามคำแหง โรงเรียนวัดเทพลีลา,1334.0
1-13,1.0,main,back,8,1334.0,ตรงข้ามวัดเทพลีลา,1335.0
1-13,1.0,main,back,9,1335.0,ชุมชนรุ่งมณีพัฒนา,1336.0
1-13,1.0,main,back,10,1336.0,วิทยาลัยอินทราชัย,1337.0
1-13,1.0,main,back,11,1337.0,สภาวิศวกร,1338.0
1-13,1.0,main,back,12,1338.0,บริษัทหินอ่อน (ถนนประชาอุทิศขาเข้า),1339.0
1-13,1.0,main,back,13,1339.0,ตรงข้ามซอยศรีวรา,1711.0
1-13,1.0,main,back,14,1711.0,เต้นท์รถ,1712.0
1-13,1.0,main,back,15,1712.0,ร้านอาหารบ้านไม้,1714.0
1-13,1.0,main,back,16,1714.0,คลินิคศูนย์แพทย์พัฒนา,1715.0
1-13,1.0,main,back,17,1715.0,ศูนย์การค้าปาล์มสตรี,1716.0
1-13,1.0,main,back,18,1716.0,ตรงข้ามเอสซีปาร์ค,1717.0
1-13,1.0,main,back,19,1717.0,บริษัทแสงทองผ้าใบ,1718.0
1-13,1.0,main,back,20,1718.0,มายสเตอริโอ,5365.0
1-13,1.0,main,back,21,5365.0,นิช 3,1719.0
1-13,1.0,main,back,22,1719.0,แสงทองผ้าใบ,3576.0
1-13,1.0,main,back,23,3576.0,ตรงข้ามซอยลาดพร้าว 71,5401.0
1-13,1.0,main,back,24,5401.0,ซอยลาดพร้าว 80/3,3577.0
1-13,1.0,main,back,25,3577.0,ซอยลาดพร้าว 80,382.0
1-13,1.0,main,back,26,382.0,ตรงข้ามไปรษณีย์ลาดพร้าว(ลาดพร้าว72),2223.0
1-13,1.0,main,back,27,2223.0,ซอยลาดพร้าว64 ตรงข้ามศึกษาภัณฑ์พาณิชย์,2224.0
1-13,1.0,main,back,28,2224.0,กรมแผนที่ทหาร,2225.0
1-13,1.0,main,back,29,2225.0,ตรงข้ามตลาดโชคชัย 4 ซอยลาดพร้าว 58,2226.0
1-13,1.0,main,back,30,2226.0,ตรงข้ามตลาดสะพาน 2,2227.0
1-13,1.0,main,back,31,2227.0,โรงเรียนพิบูลย์อุปถัมภ์,2228.0
1-13,1.0,main,back,32,2228.0,ซอยภาวนา,2229.0
1-13,1.0,main,back,33,2229.0,ซอยลาดพร้าว 42,2230.0
1-13,1.0,main,back,34,2230.0,ซอยลาดพร้าว 40 ศิริชัยไก่ย่าง,2231.0
1-13,1.0,main,back,35,2231.0,ซอยลาดพร้าว 34,2232.0
1-13,1.0,main,back,36,2232.0,ซอยลาดพร้าว 28,2387.0
1-13,1.0,main,back,37,2387.0,แยกรัชดา-ลาดพร้าว,2388.0
1-13,1.0,main,back,38,2388.0,ศาลแขวงพระนครเหนือ,2389.0
1-13,1.0,main,back,39,2389.0,ศาลอาญา,2390.0
1-13,1.0,main,back,40,2390.0,ตรงข้ามมหาวิทยาลัยราชภัฏจันทรเกษม,2391.0
1-13,1.0,main,back,41,2391.0,ตรงข้ามซอยเสือใหญ่,2392.0
1-13,1.0,main,back,42,2392.0,ซอยเสือใหญ่,2393.0
1-13,1.0,main,back,43,2393.0,รัชดาหินอ่อน,2394.0
1-13,1.0,main,back,44,2394.0,สถานีตำรวจพหลโยธิน,3826.0
1-13,1.0,main,back,45,3826.0,โรงเรียนไทยวิจิตรศิลป์,3827.0
1-13,1.0,main,back,46,3827.0,ตรงข้ามโรงพยาบาลเมโย,3828.0
1-13,1.0,main,back,47,3828.0,แยกเกษตร(ตลาดอมรพันธ์),3907.0
1-13,1.0,main,back,48,3907.0,กรมส่งเสริมการเกษตร,2395.0
1-13,1.0,main,back,49,2395.0,สำนักงานคณะกรรมการวิจัยแห่งชาติ,3908.0
1-13,1.0,main,back,50,3908.0,กรมป่าไม้,3909.0
1-13,1.0,main,back,51,3909.0,ไปรษณีย์จตุจักร,3910.0
1-13,1.0,main,back,52,3910.0,ตรงข้ามมหาวิทยาลัยศรีปทุม,3111.0
1-13,1.0,main,back,53,3111.0,โรงเรียนบางบัว,3911.0
1-13,1.0,main,back,54,3911.0,โรงเรียนปราโมชวิทยาทาน,3912.0
1-13,1.0,main,back,55,3912.0,สวนอาหารบางบัว,3913.0
1-13,1.0,main,back,56,3913.0,ซอยพหลโยธิน 49/2,5330.0
1-13,1.0,main,back,57,5330.0,ซอยพหลโยธิน 53,4764.0
1-13,1.0,main,back,58,4764.0,หน้าอู่บางเขน,3880.0
1-13,1.0,main,back,59,3880.0,วัดพระศรีมหาธาตุ,1634.0
1-13,1.0,main,back,60,1634.0,โรงเรียนสาธิตวัดพระศรีมหาธาตุ,5603.0
1-13,1.0,main,back,61,5603.0,อนุสาวรีย์พิทักษ์รัฐธรรมนูญ (หลักสี่),1635.0
1-13,1.0,main,back,62,1635.0,มหาวิทยาลัยราชภัฏพระนคร,1636.0
1-13,1.0,main,back,63,1636.0,ตรงข้ามโรงเรียนเจริญผล,1637.0
1-13,1.0,main,back,64,1637.0,ตรงข้ามธนาคารไทยพาณิชย์แจ้งวัฒนะ,1638.0
1-13,1.0,main,back,65,1638.0,TOTสำนักงานใหญ่,1639.0
1-13,1.0,main,back,66,1639.0,ดี.เอช.ไอ. DSI,5319.0
1-13,1.0,main,back,67,5319.0,ศูนย์ราชการแจ้งวัฒนะ(ศาลปกคลองสูงสุด),1640.0
1-13,1.0,main,back,68,1640.0,กรมการกงสุล,1640.0
1-18,0.0,main,go,0,5589.0,ชุมสายโทรศัพท์บางพูน,1333.0
1-18,0.0,main,go,1,1333.0,ถนนเลียบคลองเปรม (ขาเข้า),835.0
1-18,0.0,main,go,2,835.0,หมู่บ้านรัตนโกสินทร์ 200 ปี,5476.0
1-18,0.0,main,go,3,5476.0,รังสิต,849.0
1-18,0.0,main,go,4,849.0,โรงพยาบาลปทุมเวช,836.0
1-18,0.0,main,go,5,836.0,โรงเรียนธัญบุรี,837.0
1-18,0.0,main,go,6,837.0,ฟาร์มโชคชัย,879.0
1-18,0.0,main,go,7,879.0,ตรงข้ามวัดประยูรจินดารามพหลโยธิน 84,838.0
1-18,0.0,main,go,8,838.0,โรงพยาบาลแพทย์รังสิต,839.0
1-18,0.0,main,go,9,839.0,เซียร์รังสิต,880.0
1-18,0.0,main,go,10,880.0,อนุสรณ์สถาน,5495.0
1-18,0.0,main,go,11,5495.0,ดอนเมือง,881.0
1-18,0.0,main,go,12,881.0,โรงงานพรมไทยปิง,882.0
1-18,0.0,main,go,13,882.0,หมู่บ้านพิพรพงษ์ 2 3 4,883.0
1-18,0.0,main,go,14,883.0,หมู่บ้านศุภลักษณ์,4698.0
1-18,0.0,main,go,15,4698.0,บริษัทTTL ISUZU,884.0
1-18,0.0,main,go,16,884.0,ฐานทัพอากาศ,885.0
